,fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
0,2022-09-30,2022-11-04,2.17,2.1,0.07,3.3333
1,2022-06-30,2022-07-28,1.8,1.69,0.11,6.5089
2,2022-03-31,2022-04-28,2.53,2.1,0.43,20.4762
3,2021-12-31,2022-02-03,1.69,1.62,0.07,4.321
4,2021-09-30,2021-10-28,2.1,2.01,0.09,4.4776
5,2021-06-30,2021-07-29,1.47,1.43,0.04,2.7972
6,2021-03-31,2021-04-29,1.92,1.8,0.12,6.6667
7,2020-12-31,2021-02-04,1.49,1.43,0.06,4.1958
8,2020-09-30,2020-11-06,1.86,1.72,0.14,8.1395
9,2020-06-30,2020-07-23,1.31,1.13,0.18,15.9292
10,2020-03-31,2020-04-23,1.63,1.71,-0.08,-4.6784
11,2019-12-31,2020-01-30,1.28,1.24,0.04,3.2258
12,2019-09-30,2019-10-24,1.61,1.6,0.01,0.625
13,2019-06-30,2019-07-25,1.31,1.18,0.13,11.0169
14,2019-03-31,2019-04-25,1.59,1.47,0.12,8.1633
15,2018-12-31,2019-01-31,1.26,1.27,-0.01,-0.7874
16,2018-09-30,2018-10-25,1.55,1.55,0,0
17,2018-06-30,2018-07-26,1.14,1.1,0.04,3.6364
18,2018-03-31,2018-04-26,1.41,1.4,0.01,0.7143
19,2017-12-31,2018-02-01,1.03,1.07,-0.04,-3.7383
20,2017-09-30,2017-10-26,1.33,1.3,0.03,2.3077
21,2017-06-30,2017-07-26,1.09,0.9,0.19,21.1111
22,2017-03-31,2017-04-26,1.31,1.25,0.06,4.8
23,2016-12-31,2017-02-03,1.17,1.08,0.09,8.3333
24,2016-09-30,2016-10-28,1.29,1.18,0.11,9.322
25,2016-06-30,2016-07-28,0.85,0.78,0.07,8.9744
26,2016-03-31,2016-04-26,1.1,1.07,0.03,2.8037
27,2015-12-31,2016-01-28,1.08,1.05,0.03,2.8571
28,2015-09-30,2015-10-28,1.17,1.13,0.04,3.5398
29,2015-06-30,2015-08-07,0.78,0.75,0.03,4
30,2015-03-31,2015-04-23,1.09,1.16,-0.07,-6.0345
31,2014-12-31,2015-01-29,1.04,1.06,-0.02,-1.8868
32,2014-09-30,2014-10-29,1.05,1.08,-0.03,-2.7778
33,2014-06-30,2014-07-24,0.76,0.76,0,0
34,2014-03-31,2014-04-24,1.15,1.14,0.01,0.8772
35,2013-12-31,2014-01-30,0.86,0.86,0,0
36,2013-09-30,2013-10-24,1.04,1.01,0.03,2.9703
37,2013-06-30,2013-07-25,0.72,0.71,0.01,1.4085
38,2013-03-31,2013-04-25,1.09,1.04,0.05,4.8077
39,2012-12-31,2013-01-31,0.74,0.76,-0.02,-2.6316
40,2012-09-30,2012-10-25,0.87,0.86,0.01,1.1628
41,2012-06-30,2012-07-26,0.66,0.61,0.05,8.1967
42,2012-03-31,2012-04-24,0.96,0.81,0.15,18.5185
43,2011-12-31,2012-02-01,0.7,0.7,0,0
