,fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
0,2022-09-30,2022-11-02,1.17,1.16,0.01,0.8621
1,2022-06-30,2022-07-27,1.14,1.08,0.06,5.5556
2,2022-03-31,2022-05-04,1.08,1.04,0.04,3.8462
3,2021-12-31,2022-02-02,1.1,1.04,0.06,5.7692
4,2021-09-30,2021-10-27,1.06,1.05,0.01,0.9524
5,2021-06-30,2021-07-28,0.99,0.96,0.03,3.125
6,2021-03-31,2021-05-05,0.97,0.94,0.03,3.1915
7,2020-12-31,2021-02-03,0.67,0.9,-0.23,-25.5556
8,2020-09-30,2020-10-28,0.97,0.91,0.06,6.5934
9,2020-06-30,2020-07-29,0.82,0.69,0.13,18.8406
10,2020-03-31,2020-05-07,0.96,0.92,0.04,4.3478
11,2019-12-31,2020-02-05,1.07,1.04,0.03,2.8846
12,2019-09-30,2019-10-30,1.08,1.05,0.03,2.8571
13,2019-06-30,2019-07-31,0.94,0.92,0.02,2.1739
14,2019-03-31,2019-05-02,0.91,1.04,-0.13,-12.5
15,2018-12-31,2019-02-06,1.13,1.07,0.06,5.6075
16,2018-09-30,2018-10-30,1.19,1.13,0.06,5.3097
17,2018-06-30,2018-08-02,1.19,1.1,0.09,8.1818
18,2018-03-31,2018-05-07,1.06,1.06,0,0
19,2017-12-31,2018-02-07,1.03,0.97,0.06,6.1856
20,2017-09-30,2017-11-01,0.98,0.96,0.02,2.0833
21,2017-06-30,2017-08-03,0.93,0.91,0.02,2.1978
22,2017-03-31,2017-05-05,0.84,0.83,0.01,1.2048
23,2016-12-31,2017-02-08,0.87,0.86,0.01,1.1628
24,2016-09-30,2016-11-07,0.86,0.84,0.02,2.381
25,2016-06-30,2016-08-05,0.87,0.82,0.05,6.0976
26,2016-03-31,2016-05-06,0.8,0.79,0.01,1.2658
27,2015-12-31,2016-02-08,0.8,0.78,0.02,2.5641
28,2015-09-30,2015-11-04,0.76,0.76,0,0
29,2015-06-30,2015-08-05,0.79,0.73,0.06,8.2192
30,2015-03-31,2015-05-04,0.71,0.7,0.01,1.4286
31,2014-12-31,2015-02-04,0.67,0.65,0.02,3.0769
32,2014-09-30,2014-11-05,0.66,0.59,0.07,11.8644
33,2014-06-30,2014-08-06,0.61,0.58,0.03,5.1724
34,2014-03-31,2014-05-07,0.57,0.55,0.02,3.6364
35,2013-12-31,2014-02-05,0.53,0.53,0,0
36,2013-09-30,2013-11-05,0.53,0.5,0.03,6
37,2013-06-30,2013-08-06,0.5,0.49,0.01,2.0408
38,2013-03-31,2013-05-08,0.47,0.46,0.01,2.1739
39,2012-12-31,2013-02-07,0.46,0.46,0,0
40,2012-09-30,2012-11-07,0.46,0.43,0.03,6.9767
41,2012-06-30,2012-08-06,0.41,0.4,0.01,2.5
42,2012-03-31,2012-05-07,0.41,0.4,0.01,2.5
43,2011-12-31,2012-02-08,0.39,0.38,0.01,2.6316
44,2011-09-30,2011-11-02,0.37,0.36,0.01,2.7778
45,2011-06-30,2011-08-02,0.34,0.33,0.01,3.0303
46,2011-03-31,2011-05-03,0.34,0.32,0.02,6.25
47,2010-12-31,2011-02-07,0.33,0.33,0,0
48,2010-09-30,2010-11-01,0.33,0.3,0.03,10
49,2010-06-30,2010-08-03,0.28,0.26,0.02,7.6923
50,2010-03-31,2010-05-04,0.25,0.24,0.01,4.1667
51,2009-12-31,2010-02-09,0.24,0.23,0.01,4.3478
52,2009-09-30,2009-11-03,0.23,0.21,0.02,9.5238
53,2009-06-30,2009-08-04,0.24,0.19,0.05,26.3158
54,2009-03-31,2009-05-05,0.19,0.19,0,0
55,2008-12-31,2009-02-13,0.19,0.19,0,0
56,2008-09-30,2008-11-05,0.19,0.19,0,0
57,2008-06-30,2008-07-31,0.18,0.17,0.01,5.8824
58,2008-03-31,2008-05-07,0.17,0.16,0.01,6.25
59,2007-12-31,2008-02-07,0.16,0.16,0,0
60,2007-09-30,2007-11-06,0.16,0.14,0.02,14.2857
61,2007-06-30,2007-08-01,0.14,0.13,0.01,7.6923
62,2007-03-31,2007-05-02,0.13,0.12,0.01,8.3333
63,2006-12-31,2007-02-05,0.12,0.11,0.01,9.0909
64,2006-09-30,2006-11-02,0.1,0.1,0,0
65,2006-06-30,2006-08-02,0.09,0.08,0.01,12.5
66,2006-03-31,2006-05-03,0.08,0.07,0.01,14.2857
67,2005-12-31,2006-02-09,0.08,0.07,0.01,14.2857
68,2005-09-30,2005-10-31,0.07,0.07,0,0
69,2005-06-30,2005-07-28,0.06,0.06,0,0
70,2005-03-31,2005-04-27,0.06,0.05,0.01,20
71,2004-12-31,2005-02-10,0.05,0.05,0,0
72,2004-09-30,2004-10-26,0.05,0.04,0.01,25
73,2004-06-30,2004-07-26,0.04,0.04,0,0
74,2004-03-31,2004-04-20,0.04,0.03,0.01,33.3333
75,2003-12-31,2004-02-10,0.03,0.03,0,0
76,2003-09-30,2003-10-21,0.03,0.03,0,0
77,2003-06-30,2003-07-22,0.03,0.02,0.01,50
78,2003-03-31,2003-04-21,0.02,0.02,0,0
79,2002-12-31,2003-02-12,0.02,0.02,0,0
80,2002-09-30,2002-10-16,0.02,0.02,0,0
81,2002-06-30,2002-07-15,0.02,0.02,0,0
82,2002-03-31,2002-04-16,0.01,0.01,0,0
83,2001-12-31,2002-02-05,0.01,0.01,0,0
84,2001-09-30,2001-10-16,0.01,0.01,0,0
85,2001-06-30,2001-07-16,0.01,0.01,0,0
86,2001-03-31,2001-04-17,0.01,0.01,0,0
87,2000-12-31,2001-02-06,0.01,0.01,0,0
88,2000-09-30,2000-10-17,0.01,0.01,0,0
89,2000-06-30,2000-06-30,0.0083,None,None,None
90,2000-03-31,2000-04-18,0.01,0.01,0,0
91,1999-12-31,2000-02-08,0.01,0.01,0,0
92,1999-09-30,1999-10-19,0.01,0.01,0,0
93,1999-06-30,1999-07-20,0.01,0.01,0,0
94,1999-03-31,1999-04-20,0.01,0.01,0,0
95,1998-12-31,1999-02-10,0.01,None,None,None
96,1998-09-30,1998-10-20,0.0038,None,None,None
97,1998-06-30,1998-06-30,0.0031,None,None,None
