,fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
0,2022-09-30,2022-11-02,1.78,1.7,0.08,4.7059
1,2022-06-30,2022-08-04,1.53,1.69,-0.16,-9.4675
2,2022-03-31,2022-05-04,0.73,0.62,0.11,17.7419
3,2021-12-31,2022-02-16,1.25,1.16,0.09,7.7586
4,2021-09-30,2021-11-04,1.54,1.65,-0.11,-6.6667
5,2021-06-30,2021-08-04,1.57,1.66,-0.09,-5.4217
6,2021-03-31,2021-05-04,0.69,0.45,0.24,53.3333
7,2020-12-31,2021-02-16,1.07,0.99,0.08,8.0808
8,2020-09-30,2020-11-05,1.56,1.62,-0.06,-3.7037
9,2020-06-30,2020-08-04,1.6,1.38,0.22,15.942
10,2020-03-31,2020-05-06,0.47,0.43,0.04,9.3023
11,2019-12-31,2020-02-18,1.08,1.17,-0.09,-7.6923
12,2019-09-30,2019-11-06,1.68,1.7,-0.02,-1.1765
13,2019-06-30,2019-07-25,1.48,1.47,0.01,0.6803
14,2019-03-31,2019-05-02,0.46,0.36,0.1,27.7778
15,2018-12-31,2019-02-14,0.99,0.89,0.1,11.236
16,2018-09-30,2018-10-30,1.4,1.38,0.02,1.4493
17,2018-06-30,2018-07-31,1.23,1.36,-0.13,-9.5588
18,2018-03-31,2018-05-03,0.44,0.22,0.22,100
19,2017-12-31,2018-02-16,0.74,0.74,0,0
20,2017-09-30,2017-11-01,1.04,1.05,-0.01,-0.9524
21,2017-06-30,2017-08-02,0.9,1.2,-0.3,-25
22,2017-03-31,2017-05-10,0.34,0.2,0.14,70
23,2016-12-31,2017-02-07,0.69,0.85,-0.16,-18.8235
24,2016-09-30,2016-11-02,1.01,1.13,-0.12,-10.6195
25,2016-06-30,2016-08-01,0.9,1,-0.1,-10
26,2016-03-31,2016-05-03,0.26,0.07,0.19,271.4286
27,2015-12-31,2016-02-04,0.74,0.61,0.13,21.3115
28,2015-09-30,2015-11-03,0.95,0.97,-0.02,-2.0619
29,2015-06-30,2015-08-03,0.66,0.64,0.02,3.125
30,2015-03-31,2015-05-04,-0.16,-0.16,0,0
31,2014-12-31,2015-02-05,0.31,0.27,0.04,14.8148
32,2014-09-30,2014-11-04,0.53,0.52,0.01,1.9231
33,2014-06-30,2014-08-05,0.37,0.38,-0.01,-2.6316
34,2014-03-31,2014-05-06,-0.28,-0.33,0.05,15.1515
35,2013-12-31,2014-02-06,0.08,-0.02,0.1,500
36,2013-09-30,2013-11-04,0.32,0.27,0.05,18.5185
37,2013-06-30,2013-08-01,0.23,0.14,0.09,64.2857
38,2013-03-31,2013-05-02,-0.49,-0.36,-0.13,-36.1111
39,2012-12-31,2013-02-14,-0.32,-0.1,-0.22,-220
40,2012-09-30,2012-11-08,0.14,0.17,-0.03,-17.6471
41,2012-06-30,2012-07-26,-0.02,0.06,-0.08,-133.3333
42,2012-03-31,2012-04-26,-0.42,-0.44,0.02,4.5455
43,2011-12-31,2012-02-16,-0.19,-0.37,0.18,48.6486
44,2011-09-30,2011-11-02,-0.13,0.06,-0.19,-316.6667
45,2011-06-30,2011-08-02,0.07,-0.06,0.13,216.6667
46,2011-03-31,2011-05-04,-0.62,-0.49,-0.13,-26.5306
47,2010-12-31,2011-02-02,-0.36,-0.18,-0.18,-100
48,2010-09-30,2010-11-01,0.08,0.18,-0.1,-55.5556
49,2010-06-30,2010-08-02,-0.18,0.24,-0.42,-175
50,2010-03-31,2010-05-03,-0.35,-0.35,0,0
51,2009-12-31,2010-02-08,-0.1,-0.02,-0.08,-400
52,2009-09-30,2009-11-02,0.38,0.37,0.01,2.7027
53,2009-06-30,2009-08-03,0.14,0.2,-0.06,-30
54,2009-03-31,2009-05-04,-0.29,-0.07,-0.22,-314.2857
55,2008-12-31,2009-02-09,0.14,0.29,-0.15,-51.7241
56,2008-09-30,2008-11-05,0.54,0.84,-0.3,-35.7143
57,2008-06-30,2008-08-05,0.93,1.1,-0.17,-15.4545
58,2008-03-31,2008-05-05,0.13,0.56,-0.43,-76.7857
59,2007-12-31,2008-02-13,0.83,1.09,-0.26,-23.8532
60,2007-09-30,2007-10-29,1.47,1.59,-0.12,-7.5472
61,2007-06-30,2007-07-30,1.46,1.46,0,0
