,fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
0,2022-09-30,2022-10-14,5.79,5.42,0.37,6.8266
1,2022-06-30,2022-07-15,5.57,5.2,0.37,7.1154
2,2022-03-31,2022-04-14,5.49,5.38,0.11,2.0446
3,2021-12-31,2022-01-19,4.48,4.31,0.17,3.9443
4,2021-09-30,2021-10-14,4.52,4.41,0.11,2.4943
5,2021-06-30,2021-07-15,4.7,4.43,0.27,6.0948
6,2021-03-31,2021-04-15,5.31,4.38,0.93,21.2329
7,2020-12-31,2021-01-20,2.52,2.41,0.11,4.5643
8,2020-09-30,2020-10-14,3.51,3.09,0.42,13.5922
9,2020-06-30,2020-07-15,7.12,5.28,1.84,34.8485
10,2020-03-31,2020-04-15,3.72,3.63,0.09,2.4793
11,2019-12-31,2020-01-15,3.9,3.77,0.13,3.4483
12,2019-09-30,2019-10-15,3.88,3.75,0.13,3.4667
13,2019-06-30,2019-07-18,3.6,3.45,0.15,4.3478
14,2019-03-31,2019-04-16,3.73,3.6,0.13,3.6111
15,2018-12-31,2019-01-15,3.28,3.21,0.07,2.1807
16,2018-09-30,2018-10-16,3.41,3.29,0.12,3.6474
17,2018-06-30,2018-07-17,3.14,3.04,0.1,3.2895
18,2018-03-31,2018-04-17,3.04,2.89,0.15,5.1903
19,2017-12-31,2018-01-16,2.59,2.52,0.07,2.7778
20,2017-09-30,2017-10-17,2.66,2.56,0.1,3.9063
21,2017-06-30,2017-07-18,2.46,2.38,0.08,3.3613
22,2017-03-31,2017-04-18,2.37,2.17,0.2,9.2166
23,2016-12-31,2017-01-17,2.11,2.07,0.04,1.9324
24,2016-09-30,2016-10-18,2.17,2.08,0.09,4.3269
25,2016-06-30,2016-07-19,1.96,1.89,0.07,3.7037
26,2016-03-31,2016-04-19,1.81,1.72,0.09,5.2326
27,2015-12-31,2016-01-19,1.4,1.38,0.02,1.4493
28,2015-09-30,2015-10-15,1.65,1.64,0.01,0.6098
29,2015-06-30,2015-07-16,1.64,1.59,0.05,3.1447
30,2015-03-31,2015-04-16,1.46,1.35,0.11,8.1481
31,2014-12-31,2015-01-21,1.55,1.5,0.05,3.3333
32,2014-09-30,2014-10-16,1.63,1.53,0.1,6.5359
33,2014-06-30,2014-07-17,1.42,1.26,0.16,12.6984
34,2014-03-31,2014-04-17,1.1,1.09,0.01,0.9174
35,2013-12-31,2014-01-16,1.41,1.4,0.01,0.7143
36,2013-09-30,2013-10-17,1.53,1.53,0,0
37,2013-06-30,2013-07-18,1.4,1.25,0.15,12
38,2013-03-31,2013-04-18,1.16,1.14,0.02,1.7544
39,2012-12-31,2013-01-17,1.2,1.19,0.01,0.8403
40,2012-09-30,2012-10-16,1.5,1.35,0.15,11.1111
41,2012-06-30,2012-07-19,1.27,1.19,0.08,6.7227
42,2012-03-31,2012-04-19,1.31,1.17,0.14,11.9658
