,fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
0,2022-09-30,2022-10-24,1.4,1.58,-0.18,-11.3924
1,2022-06-30,2022-07-26,1.29,1.35,-0.06,-4.4444
2,2022-03-31,2022-04-25,1.27,1.15,0.12,10.4348
3,2021-12-31,2022-01-24,1.34,1.31,0.03,2.2901
4,2021-09-30,2021-10-18,1.45,1.35,0.1,7.4074
5,2021-06-30,2021-07-19,2.08,1.29,0.79,61.2403
6,2021-03-31,2021-04-19,1.9,1.16,0.74,63.7931
7,2020-12-31,2021-01-19,1.66,1.02,0.64,62.7451
8,2020-09-30,2020-10-19,1.01,0.88,0.13,14.7727
9,2020-06-30,2020-07-20,0.34,0.38,-0.04,-10.5263
10,2020-03-31,2020-04-20,0.04,0.56,-0.52,-92.8571
11,2019-12-31,2020-01-21,0.97,1.07,-0.1,-9.3458
12,2019-09-30,2019-10-21,1.17,1.08,0.09,8.3333
13,2019-06-30,2019-07-22,0.99,1.1,-0.11,-10
14,2019-03-31,2019-04-22,1.04,1.05,-0.01,-0.9524
15,2018-12-31,2019-01-22,1.08,1.05,0.03,2.8571
16,2018-09-30,2018-10-22,1.04,0.96,0.08,8.3333
17,2018-06-30,2018-07-23,0.89,0.92,-0.03,-3.2609
18,2018-03-31,2018-04-23,1.09,0.82,0.27,32.9268
19,2017-12-31,2018-01-22,0.8,0.73,0.07,9.589
20,2017-09-30,2017-10-23,0.72,0.73,-0.01,-1.3699
21,2017-06-30,2017-07-25,0.73,0.62,0.11,17.7419
22,2017-03-31,2017-04-24,0.61,0.54,0.07,12.963
23,2016-12-31,2017-01-23,0.6,0.52,0.08,15.3846
24,2016-09-30,2016-10-24,0.57,0.5,0.07,14
25,2016-06-30,2016-07-26,0.44,0.41,0.03,7.3171
26,2016-03-31,2016-04-25,0.38,0.39,-0.01,-2.5641
27,2015-12-31,2016-01-25,0.43,0.41,0.02,4.878
28,2015-09-30,2015-10-19,0.41,0.42,-0.01,-2.381
29,2015-06-30,2015-07-20,-0.01,0.38,-0.39,-102.6316
30,2015-03-31,2015-04-20,0.37,0.36,0.01,2.7778
31,2014-12-31,2015-01-26,0.36,0.42,-0.06,-14.2857
32,2014-09-30,2014-10-20,0.4,0.44,-0.04,-9.0909
33,2014-06-30,2014-07-21,0.56,0.45,0.11,24.4444
34,2014-03-31,2014-04-21,0.41,0.42,-0.01,-2.381
35,2013-12-31,2014-01-27,0.45,0.43,0.02,4.6512
36,2013-09-30,2013-10-21,0.44,0.42,0.02,4.7619
37,2013-06-30,2013-07-22,0.44,0.42,0.02,4.7619
38,2013-03-31,2013-04-22,0.51,0.39,0.12,30.7692
39,2012-12-31,2013-01-28,0.44,0.41,0.03,7.3171
40,2012-09-30,2012-10-22,0.34,0.3,0.04,13.3333
41,2012-06-30,2012-07-23,0.3,0.33,-0.03,-9.0909
42,2012-03-31,2012-04-23,0.25,0.27,-0.02,-7.4074
43,2011-12-31,2012-01-23,0.26,0.33,-0.07,-21.2121
44,2011-09-30,2011-10-24,0.35,0.34,0.01,2.9412
45,2011-06-30,2011-07-18,0.16,-0.02,0.18,900
46,2011-03-31,2011-04-18,0.08,-0.18,0.26,144.4444
47,2010-12-31,2011-01-24,-0.62,-0.37,-0.25,-67.5676
48,2010-09-30,2010-10-18,-0.47,-0.51,0.04,7.8431
49,2010-06-30,2010-07-19,-0.84,-0.54,-0.3,-55.5556
50,2010-03-31,2010-04-19,-0.57,-0.94,0.37,39.3617
51,2009-12-31,2010-01-25,-1.26,-1.64,0.38,23.1707
52,2009-09-30,2009-10-19,-1.41,-1.24,-0.17,-13.7097
53,2009-06-30,2009-07-20,-0.35,-1.02,0.67,65.6863
54,2009-03-31,2009-04-20,-7.29,-1.77,-5.52,-311.8644
55,2008-12-31,2009-01-26,-4.37,-0.3,-4.07,-1356.6667
56,2008-09-30,2008-10-16,0.31,0.59,-0.28,-47.4576
57,2008-06-30,2008-07-17,0.65,0.74,-0.09,-12.1622
58,2008-03-31,2008-04-17,0.98,1.01,-0.03,-2.9703
59,2007-12-31,2008-01-24,0.39,0.48,-0.09,-18.75
60,2007-09-30,2007-10-18,1.22,1.24,-0.02,-1.6129
61,2007-06-30,2007-07-19,1.43,1.43,0,0
62,2007-03-31,2007-04-19,1.36,1.42,-0.06,-4.2254
63,2006-12-31,2007-01-23,1.32,1.38,-0.06,-4.3478
64,2006-09-30,2006-10-19,1.42,1.43,-0.01,-0.6993
65,2006-06-30,2006-07-20,1.4,1.37,0.03,2.1898
66,2006-03-31,2006-04-20,1.32,1.32,0,0
67,2005-12-31,2006-01-24,1.32,1.34,-0.02,-1.4925
68,2005-09-30,2005-10-20,1.34,1.33,0.01,0.7519
69,2005-06-30,2005-07-21,1.3,1.26,0.04,3.1746
70,2005-03-31,2005-04-21,1.2,1.17,0.03,2.5641
71,2004-12-31,2005-01-25,1.06,1.16,-0.1,-8.6207
72,2004-09-30,2004-10-19,1.49,1.12,0.37,33.0357
73,2004-06-30,2004-07-21,1.31,1.11,0.2,18.018
74,2004-03-31,2004-04-20,1.35,1.07,0.28,26.1682
75,2003-12-31,2004-01-27,1.05,1.07,-0.02,-1.8692
76,2003-09-30,2003-10-16,1.05,1.04,0.01,0.9615
77,2003-06-30,2003-07-17,1.02,0.98,0.04,4.0816
78,2003-03-31,2003-04-17,0.96,0.93,0.03,3.2258
79,2002-12-31,2003-01-23,0.92,0.94,-0.02,-2.1277
80,2002-09-30,2002-10-17,0.94,0.93,0.01,1.0753
81,2002-06-30,2002-07-17,0.89,0.9,-0.01,-1.1111
82,2002-03-31,2002-04-18,0.86,0.89,-0.03,-3.3708
83,2001-12-31,2002-01-24,0.78,0.83,-0.05,-6.0241
84,2001-09-30,2001-10-18,0.81,0.82,-0.01,-1.2195
85,2001-06-30,2001-07-19,0.79,0.79,0,0
86,2001-03-31,2001-04-19,0.82,0.78,0.04,5.1282
87,2000-12-31,2001-01-24,0.76,0.76,0,0
88,2000-09-30,2000-10-19,0.74,0.73,0.01,1.3699
89,2000-06-30,2000-07-27,0.7,0.69,0.01,1.4493
90,2000-03-31,2000-04-20,0.66,0.66,0,0
